CCFS_A,CCFS_B,Mud_Diamict,Diamict_only,Al,Ca,Zr,K,Rb,Si,b_star,NGR,MS,Mud_Diamict_code,Diamict_only_code
88.968,73.86,diamict,clastrich_diamict,10.649,2.7714,51.792,1.0409,34.292,48.664,-2.9,0.026,71.1,2,4
88.972,73.86,diamict,clastrich_diamict,11.088,3.2611,48.409,1.1108,37.573,48.002,-2.9,0.026,71.1,2,4
88.993,73.88,diamict,clastrich_diamict,13.379,1.5126,58.596,1.505,49.346,47.204,-2.9,0.026,71,2,4
88.997,73.88,diamict,clastrich_diamict,13.379,1.5126,58.596,1.505,49.346,47.204,-2.9,0.026,71,2,4
89.018,73.9,diamict,clastrich_diamict,11.222,3.4697,52.665,1.0555,35.84,47.93,-2.8,0.025,71.8,2,4
89.022,73.9,diamict,clastrich_diamict,11.222,3.4697,52.665,1.0555,35.84,47.93,-2.8,0.025,71.8,2,4
89.043,73.91,diamict,clastrich_diamict,11.059,3.2219,56.307,1.0296,35.808,47.4,-2,0.025,71.9,2,4
89.047,73.92,diamict,clastrich_diamict,11.059,3.2219,56.307,1.0296,35.808,47.4,-2.4,0.025,66.3,2,4
89.068,73.93,diamict,clastrich_diamict,10.711,3.5452,49.423,1.0034,33.847,47.486,-1.3,0.025,66.3,2,4
89.072,73.94,diamict,clastrich_diamict,10.711,3.5452,49.423,1.0034,33.847,47.486,-1.3,0.025,63,2,4
89.093,73.95,diamict,clastrich_diamict,11.013,2.9741,56.227,0.97876,34.95,47.703,-2.3,0.025,63,2,4
89.097,73.95,diamict,clastrich_diamict,11.013,2.9741,56.227,0.97876,34.95,47.703,-2.3,0.025,63,2,4
89.118,73.97,diamict,clastrich_diamict,10.821,2.9435,51.762,1.0436,37.264,48.7,-3,0.025,71,2,4
89.122,73.97,diamict,clastrich_diamict,10.821,2.9435,51.762,1.0436,37.264,48.7,-3,0.025,71,2,4
89.143,73.99,diamict,clastrich_diamict,11.05,3.0739,51.102,1.0963,37.175,48.469,-2.9,0.025,78.6,2,4
89.147,73.99,diamict,clastrich_diamict,11.05,3.0739,51.102,1.0963,37.175,48.469,-2.9,0.025,78.6,2,4
89.168,74,diamict,clastrich_diamict,10.772,3.0621,47.736,1.0355,34.696,48.833,-2.9,0.025,80.6,2,4
89.172,74.01,diamict,clastrich_diamict,10.85,2.9923,47.267,1.0358,32.288,48.758,-2.6,0.025,77.8,2,4
89.193,74.02,diamict,clastrich_diamict,10.386,7.8868,50.148,0.88286,29.443,44.645,-2.3,0.025,77.8,2,4
89.197,74.03,diamict,clastrich_diamict,10.386,7.8868,50.148,0.88286,29.443,44.645,-2.3,0.025,74.7,2,4
89.218,74.04,diamict,clastrich_diamict,9.7312,3.1156,45.242,0.96684,33.834,44.648,-3.1,0.025,74.7,2,4
89.222,74.04,diamict,clastrich_diamict,9.7312,3.1156,45.242,0.96684,33.834,44.648,-3.1,0.025,74.7,2,4
89.243,74.06,diamict,clastrich_diamict,10.579,5.2649,48.137,0.95384,33.246,46.438,-2.9,0.025,73.7,2,4
89.247,74.06,diamict,clastrich_diamict,10.579,5.2649,48.137,0.95384,33.246,46.438,-2.9,0.025,73.7,2,4
89.268,74.08,diamict,clastrich_diamict,11.757,2.984,45.432,1.0983,35.565,49.591,-3.6,0.025,75,2,4
89.272,74.08,diamict,clastrich_diamict,11.757,2.984,45.432,1.0983,35.565,49.591,-3.6,0.025,75,2,4
89.293,74.09,diamict,clastrich_diamict,11.647,3.0411,52.627,1.1215,38.518,48.194,-3.5,0.025,75.7,2,4
89.297,74.1,diamict,clastrich_diamict,11.647,3.0411,52.627,1.1215,38.518,48.194,-3.5,0.025,75.1,2,4
89.318,74.11,diamict,clastrich_diamict,11.793,3.2211,56.999,1.1625,36.378,46.02,-3.1,0.025,75.1,2,4
89.322,74.12,diamict,clastrich_diamict,11.793,3.2211,56.999,1.1625,36.378,46.02,-2,0.025,71.9,2,4
89.339,74.13,diamict,clastrich_diamict,10.586,3.1401,56.846,1.119,41.626,44.187,-3,0.025,71.9,2,4
89.339,74.13,diamict,clastrich_diamict,10.586,3.1401,56.846,1.119,41.626,44.187,-3,0.025,71.9,2,4
89.364,74.15,diamict,clastrich_diamict,10.598,3.0045,56.53,1.0639,39.254,44.67,-3.2,0.025,71.5,2,4
89.389,74.16,diamict,clastrich_diamict,10.588,3.1108,56.712,1.0494,39.931,45.076,-3.2,0.025,71.8,2,4
89.389,74.16,diamict,clastrich_diamict,10.588,3.1108,56.712,1.0494,39.931,45.076,-3.2,0.025,71.8,2,4
89.414,74.18,diamict,clastrich_diamict,10.833,3.1498,46.886,1.0298,34.952,47.491,-3.4,0.025,72.3,2,4
89.439,74.2,diamict,clastrich_diamict,10.47,3.5894,45.576,0.85548,31.973,47.12,-3.3,0.025,71.6,2,4
89.439,74.2,diamict,clastrich_diamict,10.47,3.5894,45.576,0.85548,31.973,47.12,-3.3,0.025,71.6,2,4
89.464,74.22,diamict,clastrich_diamict,10.278,2.7835,44.214,0.92612,32.858,49.184,-3.3,0.025,70.5,2,4
89.489,74.24,diamict,clastrich_diamict,10.254,2.8138,51.078,0.99802,34.726,47.215,-2.9,0.025,70.5,2,4
89.489,74.24,diamict,clastrich_diamict,10.254,2.8138,51.078,0.99802,34.726,47.215,-2.9,0.025,70.5,2,4
89.514,74.25,diamict,clastrich_diamict,9.3423,3.51,47.502,0.9218,35.563,44.397,-2.9,0.024,71.4,2,4
89.539,74.27,diamict,clastrich_diamict,9.2629,3.1952,53.853,1.0544,36.838,44.503,-3.2,0.024,72.5,2,4
89.539,74.27,diamict,clastrich_diamict,9.2629,3.1952,53.853,1.0544,36.838,44.503,-3.2,0.024,72.5,2,4
89.564,74.29,diamict,clastrich_diamict,9.6282,3.2886,53.999,1.1239,37.941,42.856,-3.4,0.024,71.9,2,4
89.589,74.31,diamict,clastrich_diamict,9.6457,2.9042,55.112,1.0027,37.267,43.747,-3.5,0.024,72.2,2,4
89.589,74.31,diamict,clastrich_diamict,9.6457,2.9042,55.112,1.0027,37.267,43.747,-3.5,0.024,72.2,2,4
89.614,74.33,diamict,clastrich_diamict,10.509,3.4274,46.351,1.1801,39.364,44.431,-3.4,0.025,72.9,2,4
89.639,74.34,diamict,clastrich_diamict,10.995,3.2698,51.155,1.2184,40.292,44.817,-2.9,0.025,74.7,2,4
89.639,74.34,diamict,clastrich_diamict,10.995,3.2698,51.155,1.2184,40.292,44.817,-2.9,0.025,74.7,2,4
89.664,74.36,diamict,clastrich_diamict,9.8727,2.9733,48.217,0.92962,35.583,45.963,-2.4,0.025,74.8,2,4
89.689,74.38,diamict,clastrich_diamict,10.206,3.0555,54.11,0.99051,37.324,45.111,-2.9,0.025,75.2,2,4
89.689,74.38,diamict,clastrich_diamict,10.206,3.0555,54.11,0.99051,37.324,45.111,-2.9,0.025,75.2,2,4
89.714,74.4,diamict,clastrich_diamict,10.179,3.6821,53.151,1.1361,39.428,42.253,-3.4,0.025,87.2,2,4
89.739,74.42,diamict,clastrich_diamict,10.255,3.3785,53.949,1.1403,37.604,44.522,-3.7,0.025,102,2,4
89.739,74.42,diamict,clastrich_diamict,10.255,3.3785,53.949,1.1403,37.604,44.522,-3.7,0.025,102,2,4
89.764,74.43,diamict,clastrich_diamict,10.239,3.6008,50.105,1.2366,41.624,43.551,-3.3,0.025,93.3,2,4
89.789,74.45,diamict,clastrich_diamict,10.299,3.2453,55.45,1.1608,37.3,46.002,-3.5,0.025,77.2,2,4
89.789,74.45,diamict,clastrich_diamict,10.299,3.2453,55.45,1.1608,37.3,46.002,-3.5,0.025,77.2,2,4
89.814,74.47,diamict,clastrich_diamict,10.947,3.3926,50.91,1.2098,35.778,44.296,-3.9,0.025,73.9,2,4
89.839,74.49,diamict,clastrich_diamict,10.912,3.3744,50.109,1.2083,36.781,45.318,-3.6,0.025,72.5,2,4
89.839,74.49,diamict,clastrich_diamict,10.912,3.3744,50.109,1.2083,36.781,45.318,-3.6,0.025,72.5,2,4
89.864,74.51,diamict,clastrich_diamict,10.752,3.3508,50.99,1.2093,39.687,45.441,-3.2,0.025,71,2,4
89.889,74.52,diamict,clastrich_diamict,10.596,3.0814,48.428,1.087,35.823,46.978,-3.2,0.025,70.9,2,4
89.889,74.52,diamict,clastrich_diamict,10.596,3.0814,48.428,1.087,35.823,46.978,-3.2,0.025,70.9,2,4
89.914,74.54,diamict,clastrich_diamict,11.271,3.3162,53.813,1.2154,37.304,45.578,-2.7,0.025,72.1,2,4
89.939,74.56,diamict,clastrich_diamict,10.582,3.3425,48.59,1.1909,36.704,44.868,-2.7,0.025,73,2,4
89.939,74.56,diamict,clastrich_diamict,10.582,3.3425,48.59,1.1909,36.704,44.868,-2.7,0.025,73,2,4
89.964,74.58,diamict,clastrich_diamict,10.488,3.0692,51.669,1.0723,38.863,43.818,-3.3,0.025,74.3,2,4
89.989,74.6,diamict,clastrich_diamict,10.366,3.4704,50.062,1.0456,37.202,42.723,-2.8,0.025,74.8,2,4
89.989,74.6,diamict,clastrich_diamict,10.366,3.4704,50.062,1.0456,37.202,42.723,-2.8,0.025,74.8,2,4
90.014,74.61,diamict,clastrich_diamict,9.228,2.8324,51.65,1.0314,40.018,39.626,-2.8,0.025,73.3,2,4
90.039,74.63,diamict,clastrich_diamict,9.0606,2.9702,49.685,1.0331,38.434,40.324,-3.3,0.025,72,2,4
90.039,74.63,diamict,clastrich_diamict,9.0606,2.9702,49.685,1.0331,38.434,40.324,-3.3,0.025,72,2,4
90.064,74.65,diamict,clastrich_diamict,8.8628,3.4121,56.468,0.8887,34.916,41.24,-3.5,0.025,72.3,2,4
90.089,74.67,diamict,clastrich_diamict,10.143,3.2723,44.677,1.17,39.757,41.948,-3.6,0.025,71.4,2,4
90.089,74.67,diamict,clastrich_diamict,10.143,3.2723,44.677,1.17,39.757,41.948,-3.6,0.025,71.4,2,4
90.114,74.69,diamict,clastrich_diamict,9.8128,3.0637,53.278,1.1061,38.661,40.506,-3.7,0.026,72.2,2,4
90.139,74.7,diamict,clastrich_diamict,10.188,2.9956,51.931,1.0592,36.33,44.248,-3.5,0.026,71.9,2,4
90.139,74.7,diamict,clastrich_diamict,10.188,2.9956,51.931,1.0592,36.33,44.248,-3.5,0.026,71.9,2,4
90.164,74.72,diamict,clastrich_diamict,11.02,3.2957,49.663,1.1992,35.531,43.251,-3.1,0.026,66.5,2,4
90.189,74.74,diamict,clastrich_diamict,11.165,3.2783,53.797,1.2306,38.901,44.877,-2.3,0.026,72.7,2,4
90.189,74.74,diamict,clastrich_diamict,11.165,3.2783,53.797,1.2306,38.901,44.877,-2.3,0.026,72.7,2,4
90.214,74.76,diamict,clastrich_diamict,10.204,3.292,54.492,0.96092,38.354,46.209,-2.7,0.025,77.9,2,4
90.22,74.76,diamict,clastrich_diamict,10.204,3.292,54.492,0.96092,38.354,46.209,-2.7,0.025,77.9,2,4
90.224,74.77,diamict,clastrich_diamict,10.204,3.292,54.492,0.96092,38.354,46.209,-2.9,0.025,70.3,2,4
90.245,74.78,diamict,clastrich_diamict,10.906,3.4621,49.556,1.0953,40.422,45.414,-2.9,0.025,70.3,2,4
90.27,74.8,diamict,clastrich_diamict,10.622,2.971,53.914,0.98479,36.854,47.15,-3.7,0.025,70.1,2,4
90.274,74.8,diamict,clastrich_diamict,10.516,3.2138,52.819,1.0367,38.703,46.668,-3.7,0.025,70.1,2,4
90.295,74.82,diamict,clastrich_diamict,10.217,3.123,57.222,1.0252,38.816,47.209,-3.9,0.025,70.3,2,4
90.32,74.83,diamict,clastrich_diamict,10.662,3.5249,57.947,1.0579,40.032,45.847,-3.8,0.024,70.5,2,4
90.324,74.84,diamict,clastrich_diamict,10.662,3.5249,57.947,1.0579,40.032,45.847,-3.8,0.024,69.8,2,4
90.345,74.85,diamict,clastrich_diamict,11.016,3.0985,54.213,1.0762,40.284,47.567,-4.1,0.024,69.8,2,4
90.37,74.87,diamict,clastrich_diamict,11.4,3.1702,51.335,1.144,39.529,47.188,-3.7,0.024,70,2,4
90.374,74.87,diamict,clastrich_diamict,11.322,3.1236,55.643,1.165,39.047,46.845,-3.7,0.024,70,2,4
90.395,74.89,diamict,clastrich_diamict,11.486,3.2053,52.989,1.1881,38.949,46.853,-4,0.024,70.5,2,4
90.42,74.91,diamict,clastrich_diamict,10.924,3.1652,51.332,1.0858,37.555,47.957,-3.5,0.024,70.5,2,4
90.424,74.91,diamict,clastrich_diamict,10.924,3.1652,51.332,1.0858,37.555,47.957,-3.5,0.024,70.5,2,4
90.445,74.92,diamict,clastrich_diamict,10.903,3.2386,56.494,1.0373,34.151,48.11,-3.4,0.024,70.3,2,4
90.47,74.94,diamict,clastrich_diamict,11.395,2.9339,52.733,1.1097,39.312,47.287,-4.1,0.024,69.4,2,4
90.474,74.95,diamict,clastrich_diamict,11.416,3.2506,46.129,1.1034,36.085,49.192,-3.3,0.024,67.8,2,4
90.495,74.96,diamict,clastrich_diamict,10.882,2.991,59.461,1.0084,35.828,46.098,-3.4,0.024,67.8,2,4
90.52,74.98,diamict,clastrich_diamict,10.615,2.9641,44.761,0.98067,34.173,48.812,-3.7,0.024,68.4,2,4
90.524,74.98,diamict,clastrich_diamict,10.615,2.9641,44.761,0.98067,34.173,48.812,-3.7,0.024,68.4,2,4
90.545,75,diamict,clastrich_diamict,11.195,3.1575,48.666,1.0522,35.781,48.38,-3.4,0.024,71.4,2,4
90.57,75.01,diamict,clastrich_diamict,11.68,3.4773,51.177,1.1088,36.593,47.605,-3.4,0.024,77.8,2,4
90.574,75.02,diamict,clastrich_diamict,11.39,2.7897,48.735,1.2605,40.227,46.618,-3.6,0.024,80.7,2,4
90.595,75.03,diamict,clastrich_diamict,11.834,3.2894,51.186,1.0902,36.215,47.837,-3.4,0.024,80.7,2,4
90.62,75.05,diamict,clastrich_diamict,10.601,6.4615,44.323,1.0206,35.336,45.909,-2.6,0.024,73.2,2,4
90.624,75.05,diamict,clastrich_diamict,10.601,6.4615,44.323,1.0206,35.336,45.909,-2.6,0.024,73.2,2,4
90.645,75.07,diamict,clastrich_diamict,11.085,3.9484,44.744,1.0198,33.302,47.964,-3.2,0.024,69.5,2,4
90.67,75.09,diamict,clastrich_diamict,11.672,2.995,50.935,1.0771,34.92,47.118,-3.6,0.024,68,2,4
90.674,75.09,diamict,clastrich_diamict,11.26,3.1206,48.997,1.1066,37.532,46.618,-3.6,0.024,68,2,4
90.695,75.11,diamict,clastrich_diamict,10.846,2.9604,48.381,0.97626,33.266,47.215,-3.8,0.024,72.2,2,4
90.72,75.12,diamict,clastrich_diamict,10.814,2.8499,49.751,1.0302,36.263,45.905,-3.7,0.024,72.2,2,4
90.724,75.13,diamict,clastrich_diamict,10.814,2.8499,49.751,1.0302,36.263,45.905,-3.4,0.024,75.5,2,4
90.745,75.14,diamict,clastrich_diamict,10.874,2.9919,51.162,0.97412,35.253,46.966,-3.4,0.024,75.5,2,4
90.77,75.16,diamict,clastrich_diamict,10.874,2.9919,51.162,0.97412,35.253,46.966,-3.7,0.024,78.6,2,4
90.774,75.16,diamict,clastrich_diamict,10.826,3.0112,46.985,0.8904,30.561,46.114,-3.7,0.024,78.6,2,4
90.795,75.18,diamict,clastrich_diamict,11.077,3.1045,45.252,1.0363,35.164,47.677,-3.8,0.024,77,2,4
90.82,75.2,diamict,clastrich_diamict,9.9074,2.6054,44.005,0.9147,31.936,50.657,-3.8,0.024,74.2,2,4
90.824,75.2,diamict,clastrich_diamict,9.9074,2.6054,44.005,0.9147,31.936,50.657,-3.8,0.024,74.2,2,4
90.845,75.21,diamict,clastrich_diamict,10.824,2.7587,51.973,0.9579,33.768,48.774,-3.7,0.024,74.2,2,4
90.87,75.23,diamict,clastrich_diamict,11.413,3.0352,47.251,1.037,36.493,47.436,-3.3,0.024,70.9,2,4
90.874,75.23,diamict,clastrich_diamict,11.284,2.9809,50.59,1.0501,35.969,47.274,-3.3,0.024,70.9,2,4
90.895,75.25,diamict,clastrich_diamict,10.946,2.9118,51.317,1.0173,37.979,46.738,-3.7,0.024,74.6,2,4
90.92,75.27,diamict,clastrich_diamict,10.591,3.0385,49.079,0.93897,34.629,48.986,-3.1,0.024,81.1,2,4
90.924,75.27,diamict,clastrich_diamict,10.591,3.0385,49.079,0.93897,34.629,48.986,-3.1,0.024,81.1,2,4
90.945,75.29,diamict,clastrich_diamict,10.829,2.9409,50.011,0.9954,35.281,47.539,-3.3,0.024,82.2,2,4
90.97,75.3,diamict,clastrich_diamict,11.302,3.1941,51.765,1.0988,36.88,46.617,-3.3,0.024,82.2,2,4
90.974,75.31,diamict,clastrich_diamict,11.266,3.1309,42.742,1.1854,38.718,46.722,-3.3,0.024,91.8,2,4
90.995,75.32,diamict,clastrich_diamict,11.45,3.1301,52.17,1.1542,40.471,45.231,-3.8,0.024,91.8,2,4
91.02,75.34,diamict,clastrich_diamict,10.888,2.8206,51.061,1.0828,43.297,44.684,-2.7,0.025,94.1,2,4
91.024,75.34,diamict,clastrich_diamict,10.888,2.8206,51.061,1.0828,43.297,44.684,-2.7,0.025,94.1,2,4
91.045,75.36,diamict,clastrich_diamict,11.056,3.0527,47.885,0.98834,33.04,48.577,-3.5,0.025,78.2,2,4
91.07,75.38,diamict,clastrich_diamict,11.023,2.991,46.18,0.99668,32.454,48.791,-3,0.025,68.3,2,4
91.074,75.38,diamict,clastrich_diamict,10.816,3.4275,49.004,1.0311,32.736,47.431,-3,0.025,68.3,2,4
91.095,75.39,diamict,clastrich_diamict,11.148,3.2088,50.783,1.1911,38.442,46.18,-3.2,0.025,68.3,2,4
91.12,75.41,diamict,clastrich_diamict,11.502,2.7345,52.156,1.1352,36.92,48.352,-3.2,0.025,68.3,2,4
91.124,75.41,diamict,clastrich_diamict,11.502,2.7345,52.156,1.1352,36.92,48.352,-3.2,0.025,68.3,2,4
91.145,75.43,diamict,clastrich_diamict,11.321,3.1147,48.683,1.0589,37.167,50.017,-3.4,0.025,69.9,2,4
91.17,75.45,diamict,clastrich_diamict,10.844,3.3127,54.783,1.02,31.856,48.955,-3.3,0.025,72.9,2,4
91.174,75.45,diamict,clastrich_diamict,10.625,3.529,52.238,0.87797,29.33,48.738,-3.3,0.025,72.9,2,4
91.195,75.47,diamict,clastrich_diamict,10.925,3.0503,57.253,1.037,35.546,49.198,-3.1,0.025,87.5,2,4
91.22,75.48,diamict,clastrich_diamict,9.878,2.6381,52.219,0.9766,37.498,48.34,-3.5,0.025,87.5,2,4
91.224,75.49,diamict,clastrich_diamict,9.878,2.6381,52.219,0.9766,37.498,48.34,-3.2,0.025,77.2,2,4
91.245,75.5,diamict,clastrich_diamict,10.433,2.9602,55.148,0.9989,37.999,49.785,-3.2,0.025,77.2,2,4
91.27,75.52,diamict,clastrich_diamict,10.616,3.1349,53.086,1.07,34.856,49.375,-3.1,0.025,71.3,2,4
91.274,75.52,diamict,clastrich_diamict,10.753,3.2381,52.176,1.0904,35.113,48.005,-3.1,0.025,71.3,2,4
91.295,75.54,diamict,clastrich_diamict,10.775,3.2139,53.934,1.0538,34.534,49.018,-2.8,0.025,67.9,2,4
91.32,75.56,diamict,clastrich_diamict,11.078,3.2457,52.923,1.0424,33.711,48.64,-2.5,0.026,76.7,2,4
91.324,75.56,diamict,clastrich_diamict,11.078,3.2457,52.923,1.0424,33.711,48.64,-2.5,0.026,76.7,2,4
91.345,75.57,diamict,clastrich_diamict,10.754,2.9416,52.628,1.0062,33.076,48.347,-3.7,0.026,76.7,2,4
91.37,75.59,diamict,clastrich_diamict,10.783,3.124,50.694,1.0675,35.581,47.351,-2.6,0.026,91.5,2,4
91.374,75.59,diamict,clastrich_diamict,8.8259,1.184,35.374,0.74919,23.638,60.8,-2.6,0.026,91.5,2,4
91.395,75.61,diamict,clastrich_diamict,10.51,3.0798,57.704,1.0019,36.881,46.638,-1.6,0.026,74.4,2,4
91.42,75.63,diamict,clastrich_diamict,11.093,3.1473,54.657,1.0758,35.571,48.827,-4,0.024,102,2,4
91.424,75.63,diamict,clastrich_diamict,11.093,3.1473,54.657,1.0758,35.571,48.827,-4,0.024,102,2,4
91.445,75.65,diamict,clastrich_diamict,11.496,3.2493,48.903,1.1022,37.818,47.465,-3.8,0.024,102,2,4
91.47,75.66,diamict,clastrich_diamict,11.736,3.4667,45.364,1.3086,41.183,45.622,-3.8,0.024,102,2,4
91.474,75.67,diamict,clastrich_diamict,11.443,3.2298,48.365,1.1757,38.267,46.386,-2.9,0.024,82.9,2,4
91.495,75.68,diamict,clastrich_diamict,10.747,3.2841,55.261,1.064,37.626,46.797,-3.5,0.024,82.9,2,4
91.52,75.7,diamict,clastrich_diamict,10.894,4.259,53.838,0.66256,23.664,45.653,-3.4,0.024,75.8,2,4
91.524,75.7,diamict,clastrich_diamict,10.894,4.259,53.838,0.66256,23.664,45.653,-3.4,0.024,75.8,2,4
91.545,75.72,diamict,clastrich_diamict,10.278,3.4153,55.462,1.0394,39.414,45.309,-3,0.024,67.8,2,4
91.57,75.74,diamict,clastrich_diamict,11.108,3.1459,51.087,1.0132,38,47.942,-3.6,0.024,64.8,2,4
91.574,75.74,diamict,clastrich_diamict,11.29,3.1665,51.974,1.0463,38.393,47.5,-3.6,0.024,64.8,2,4
91.595,75.75,diamict,clastrich_diamict,10.927,2.7176,59.143,1.0449,39.506,46.8,-2.7,0.024,64.8,2,4
91.62,75.77,diamict,clastrich_diamict,10.954,3.2256,50.297,1.0381,35.013,48.456,-3.4,0.026,64.7,2,4
91.624,75.77,diamict,clastrich_diamict,10.954,3.2256,50.297,1.0381,35.013,48.456,-3.4,0.026,64.7,2,4
91.645,75.79,diamict,clastrich_diamict,10.995,3.1692,52.784,1.0587,35.705,49.749,-3.9,0.026,65.7,2,4
91.681,75.82,diamict,clastrich_diamict,12.687,3.2618,53.273,1.3323,38.525,46.562,-3.4,0.026,102,2,4
91.686,75.82,diamict,clastrich_diamict,12.687,3.2618,53.273,1.3323,38.525,46.562,-3.4,0.026,102,2,4
91.711,75.84,diamict,clastrich_diamict,12.739,2.6717,57.93,1.4419,43.702,46.67,-3.6,0.025,68.8,2,4
91.731,75.85,diamict,clastrich_diamict,12.39,3.283,47.013,1.3088,36.56,47.284,-3.6,0.025,71.3,2,4
91.736,75.86,diamict,clastrich_diamict,11.715,3.2248,51.134,1.2504,37.301,46.64,-3.5,0.025,71.3,2,4
91.761,75.87,diamict,clastrich_diamict,11.691,3.2681,51.895,1.1294,35.697,47.343,-3.1,0.025,69.6,2,4
91.781,75.89,diamict,clastrich_diamict,11.904,3.2413,50.339,1.2329,39.19,46.456,-2.6,0.025,69,2,4
91.786,75.89,diamict,clastrich_diamict,11.904,3.2413,50.339,1.2329,39.19,46.456,-2.6,0.025,69,2,4
91.811,75.91,diamict,clastrich_diamict,11.628,3.238,51.703,1.2015,39.645,47.237,-2.2,0.025,70.3,2,4
91.831,75.92,diamict,clastrich_diamict,11.484,3.3064,50.428,1.1757,38.311,46.454,-2.2,0.025,71.2,2,4
91.836,75.93,diamict,clastrich_diamict,11.299,3.9372,48.234,1.1031,34.513,47.434,-3.2,0.025,71.2,2,4
91.861,75.95,diamict,clastrich_diamict,11.578,3.1709,47.237,1.1324,35.436,48.544,-3.3,0.025,71.8,2,4
91.881,75.96,diamict,clastrich_diamict,11.131,2.2824,57.786,0.89619,30.234,52.969,-3.5,0.025,74.5,2,4
91.886,75.96,diamict,clastrich_diamict,11.131,2.2824,57.786,0.89619,30.234,52.969,-3.5,0.025,74.5,2,4
91.911,75.98,diamict,clastrich_diamict,11.093,2.951,45.224,1.061,33.713,50.506,-2.6,0.025,77.6,2,4
91.931,76,diamict,clastrich_diamict,11.702,3.1636,50.538,1.1266,36.147,49.2,-3.2,0.025,75.7,2,4
91.936,76,diamict,clastrich_diamict,11.312,3.1103,51.332,1.0534,36.813,50.612,-3.2,0.025,75.7,2,4
91.961,76.02,diamict,clastrich_diamict,11.39,3.1022,54.118,1.1084,37.697,50.554,-3.2,0.025,72.3,2,4
91.981,76.03,diamict,clastrich_diamict,11.223,3.046,53.429,1.0816,35.286,50.004,-3,0.025,70.5,2,4
91.986,76.04,diamict,clastrich_diamict,11.223,3.046,53.429,1.0816,35.286,50.004,-2.8,0.025,70.5,2,4
92.011,76.05,diamict,clastrich_diamict,11.599,3.3719,48.596,1.0607,34.475,50.252,-2.8,0.025,69.9,2,4
92.031,76.07,diamict,clastrich_diamict,11.57,3.1971,47.964,1.0908,36.467,50.243,-3.1,0.025,71.2,2,4
92.036,76.07,diamict,clastrich_diamict,11.487,3.265,48.981,1.1286,37.044,49.442,-3.1,0.025,71.2,2,4
92.061,76.09,diamict,clastrich_diamict,11.614,3.0231,49.654,1.1644,37.01,49.269,-3.2,0.025,72,2,4
92.081,76.1,diamict,clastrich_diamict,11.587,3.2056,49.765,1.1825,36.795,48.188,-3.1,0.025,72.7,2,4
92.086,76.11,diamict,clastrich_diamict,11.587,3.2056,49.765,1.1825,36.795,48.188,-3.6,0.025,72.7,2,4
92.111,76.13,diamict,clastrich_diamict,11.673,3.0687,50.347,1.1469,39.434,49.041,-3.2,0.024,73.7,2,4
92.131,76.14,diamict,clastrich_diamict,11.345,3.2877,53.976,1.0995,35.343,49.385,-3,0.024,73.1,2,4
92.136,76.14,diamict,clastrich_diamict,11.463,3.3173,48.492,1.157,38.626,48.423,-3,0.024,73.1,2,4
92.161,76.16,diamict,clastrich_diamict,11.011,3.5798,44.819,1.0499,36.43,49.329,-2.7,0.024,70.7,2,4
92.181,76.18,diamict,clastrich_diamict,11.277,3.1634,52.83,1.1616,36.735,48.093,-3.4,0.024,70.8,2,4
92.186,76.18,diamict,clastrich_diamict,11.277,3.1634,52.83,1.1616,36.735,48.093,-3.4,0.024,70.8,2,4
92.211,76.2,diamict,clastrich_diamict,10.988,3.1379,52.252,1.0761,37.207,49.198,-1.2,0.024,70.1,2,4
92.231,76.21,diamict,clastrich_diamict,11.839,4.6227,110.7,0.23718,7.7064,52.791,-1.2,0.024,69.5,2,4
92.236,76.22,diamict,clastrich_diamict,10.563,3.1282,54.587,0.95236,34.238,49.495,-2.9,0.024,69.5,2,4
92.261,76.23,diamict,clastrich_diamict,11.162,3.1812,49.345,1.0988,37.922,49.33,-3.3,0.024,74.9,2,4
92.281,76.25,diamict,clastrich_diamict,11.462,3.2193,48.836,1.1015,37.965,49.292,-2.9,0.024,90.2,2,4
92.286,76.25,diamict,clastrich_diamict,11.462,3.2193,48.836,1.1015,37.965,49.292,-2.9,0.024,90.2,2,4
92.311,76.27,diamict,clastrich_diamict,11.462,3.3737,49.512,1.126,38.065,49.077,-3.5,0.024,93.3,2,4
92.331,76.28,diamict,clastrich_diamict,11.128,3.16,51.537,1.0885,37.795,49.155,-3.5,0.024,85.4,2,4
92.336,76.29,diamict,clastrich_diamict,10.759,3.4698,54.259,1.1985,39.812,46.912,-2.7,0.024,85.4,2,4
92.361,76.31,diamict,clastrich_diamict,10.957,3.3198,50.567,1.2231,39.547,47.128,-3.7,0.024,89.8,2,4
92.381,76.32,diamict,clastrich_diamict,10.564,4.0125,58.523,1.2591,41.94,45.053,-3,0.024,106,2,4
92.386,76.32,diamict,mud_wdropstones,10.564,4.0125,58.523,1.2591,41.94,45.053,-3,0.024,106,2,1
92.411,76.34,diamict,mud_wdropstones,8.9797,4.4296,67.935,1.1811,43.061,42.972,-2.1,0.024,123,2,1
92.431,76.36,diamict,mud_wdropstones,9.6854,4.719,57.783,1.2026,38.83,41.864,-0.1,0.024,118,2,1
92.436,76.36,diamict,mud_wdropstones,9.6854,4.719,57.783,1.2026,38.83,41.864,-0.1,0.024,118,2,1
92.461,76.38,diamict,mud_wdropstones,11.176,4.595,46.168,1.3932,42.109,45.133,-0.5,0.024,107,2,1
