"","depth","mclust_results","hclust_3PCs-5Clusters"
"5196",79.411,4,2
"5197",79.435,4,4
"5198",79.436,4,4
"5199",79.46,3,2
"5200",79.461,3,2
"5201",79.485,3,3
"5202",79.486,3,3
"5203",79.51,4,2
"5204",79.511,4,2
"5205",79.535,2,2
"5206",79.536,2,2
"5207",79.56,2,2
"5208",79.561,2,2
"5209",79.585,4,4
"5210",79.586,4,4
"5211",79.61,5,4
"5212",79.611,5,4
"5213",79.631,4,4
"5214",79.635,4,4
"5215",79.651,4,4
"5216",79.656,3,3
"5217",79.676,1,1
"5218",79.681,1,1
"5219",79.701,4,4
"5220",79.706,4,4
"5221",79.726,4,2
"5222",79.731,4,2
"5223",79.751,2,2
"5224",79.756,2,2
"5225",79.776,2,2
"5226",79.781,2,2
"5227",79.801,2,2
"5228",79.806,2,2
"5229",79.826,4,4
"5230",79.831,4,4
"5231",79.851,4,4
"5232",79.856,4,4
"5233",79.876,4,4
"5234",79.881,4,4
"5235",79.901,2,2
"5236",79.906,2,2
"5237",79.926,4,2
"5238",79.931,4,2
"5239",79.951,4,2
"5240",79.956,4,4
"5241",79.976,3,3
"5242",79.981,3,3
"5243",80.001,2,2
"5244",80.006,2,2
"5245",80.026,4,2
"5246",80.031,4,2
"5247",80.051,4,4
"5248",80.056,4,4
"5249",80.076,3,3
"5250",80.081,3,3
"5251",80.101,3,3
"5252",80.106,3,3
"5253",80.126,3,3
"5254",80.131,3,3
"5255",80.151,3,3
"5256",80.156,3,3
"5257",80.176,3,3
"5258",80.181,3,3
"5259",80.201,1,3
"5260",80.206,1,3
"5261",80.226,3,3
"5262",80.231,3,3
"5263",80.251,3,3
"5264",80.256,4,2
"5265",80.276,3,3
"5266",80.281,3,3
"5267",80.301,3,3
"5268",80.306,3,3
"5269",80.326,4,2
"5270",80.331,4,2
"5271",80.351,2,2
"5272",80.356,3,2
"5273",80.376,1,2
"5274",80.381,1,2
"5275",80.401,4,2
"5276",80.406,4,2
"5277",80.426,2,2
"5278",80.431,2,2
"5279",80.451,5,1
"5280",80.456,1,2
"5281",80.476,3,2
"5282",80.481,3,2
"5283",80.501,3,3
"5284",80.506,3,3
"5285",80.526,4,2
"5286",80.531,4,2
"5287",80.551,4,2
"5288",80.556,4,2
"5289",80.576,4,2
"5290",80.581,4,2
"5291",80.601,4,2
"5292",80.606,4,2
"5293",80.626,4,2
"5294",80.631,4,2
"5295",80.651,4,2
"5296",80.656,4,2
"5297",80.676,4,2
"5298",80.681,4,2
"5299",80.701,4,2
"5300",80.706,4,2
"5301",80.726,4,2
"5302",80.731,4,2
"5303",80.751,4,2
"5304",80.756,4,2
"5305",80.776,4,2
"5306",80.781,4,2
"5307",80.801,4,2
"5308",80.806,4,2
"5309",80.826,4,2
"5310",80.831,4,2
"5311",80.851,4,2
"5312",80.856,4,2
"5313",80.876,5,2
"5314",80.881,5,2
"5315",80.9,4,2
"5316",80.906,4,2
"5317",80.925,4,2
"5318",80.931,4,2
"5319",80.95,4,2
"5320",80.956,4,2
"5321",80.975,4,2
"5322",80.981,4,2
"5323",81,4,2
"5324",81.006,4,2
"5325",81.025,4,2
"5326",81.031,4,2
"5327",81.05,4,2
"5328",81.056,4,2
"5329",81.075,4,2
"5330",81.081,4,2
"5331",81.1,4,2
"5332",81.125,4,2
"5333",81.187,4,2
"5334",81.193,4,2
"5335",81.212,4,2
"5336",81.218,4,2
"5337",81.237,4,2
"5338",81.243,4,2
"5339",81.262,4,2
"5340",81.268,4,2
"5341",81.287,4,2
"5342",81.293,4,2
"5343",81.312,4,2
"5344",81.318,4,2
"5345",81.337,5,5
"5346",81.343,5,5
"5347",81.362,5,5
"5348",81.368,5,5
"5349",81.387,4,4
"5350",81.393,4,4
"5351",81.412,5,4
"5352",81.418,5,4
"5353",81.437,4,2
"5354",81.443,4,2
"5355",81.462,4,2
"5356",81.468,4,2
"5357",81.487,4,2
"5358",81.493,4,2
"5359",81.512,4,2
"5360",81.518,3,3
"5361",81.537,4,2
"5362",81.543,4,2
"5363",81.562,4,2
"5364",81.568,4,2
"5365",81.587,2,2
"5366",81.593,2,2
"5367",81.612,2,2
"5368",81.618,2,2
"5369",81.637,3,3
"5370",81.643,3,3
"5371",81.659,3,3
"5372",81.659,3,3
"5373",81.684,3,3
"5374",81.684,3,3
"5375",81.709,3,3
"5376",81.709,3,3
"5377",81.734,3,3
"5378",81.734,3,3
"5379",81.759,3,3
"5380",81.759,3,3
"5381",81.784,3,2
"5382",81.784,3,2
"5383",81.809,4,2
"5384",81.809,4,2
"5385",81.834,3,3
"5386",81.834,3,3
"5387",81.859,3,3
"5388",81.859,3,3
"5389",81.884,3,3
"5390",81.884,3,3
"5391",81.909,3,3
"5392",81.909,3,3
"5393",81.934,3,3
"5394",81.934,3,3
"5395",81.959,3,3
"5396",81.959,3,3
"5397",81.984,3,3
"5398",81.984,3,3
"5399",82.009,3,3
"5400",82.009,3,3
"5401",82.034,3,3
"5402",82.034,3,3
"5403",82.059,3,3
"5404",82.059,3,3
"5405",82.084,3,3
"5406",82.084,3,3
"5407",82.109,3,3
"5408",82.109,3,3
"5409",82.134,1,3
"5410",82.134,1,3
"5411",82.159,3,3
"5412",82.159,3,3
"5413",82.184,1,3
"5414",82.184,1,3
"5415",82.209,3,3
"5416",82.209,3,3
"5417",82.234,1,3
"5418",82.234,1,3
"5419",82.236,1,3
"5420",82.241,1,3
"5421",82.259,1,3
"5422",82.259,1,3
"5423",82.261,1,3
"5424",82.266,1,3
"5425",82.286,3,3
"5426",82.291,3,3
"5427",82.311,3,3
"5428",82.316,3,3
"5429",82.336,3,3
"5430",82.341,1,3
"5431",82.361,3,3
"5432",82.366,3,3
"5433",82.386,3,3
"5434",82.391,3,3
"5435",82.411,3,3
"5436",82.416,3,3
"5437",82.436,1,3
"5438",82.441,1,3
"5439",82.461,3,3
"5440",82.466,3,3
"5441",82.486,1,3
"5442",82.491,1,3
"5443",82.511,1,3
"5444",82.516,1,3
"5445",82.536,1,3
"5446",82.541,1,3
"5447",82.561,1,3
"5448",82.566,1,3
"5449",82.586,1,3
"5450",82.591,1,3
"5451",82.611,1,3
"5452",82.616,1,3
"5453",82.636,1,3
"5454",82.641,1,3
"5455",82.661,1,1
"5456",82.666,1,1
"5457",82.686,1,3
"5458",82.691,1,3
"5459",82.711,1,3
"5460",82.716,1,3
"5461",82.736,1,3
"5462",82.741,1,3
"5463",82.761,3,3
"5464",82.766,3,3
"5465",82.786,3,3
"5466",82.791,3,3
"5467",82.811,1,3
"5468",82.816,1,3
"5469",82.836,3,3
"5470",82.841,1,3
"5471",82.861,1,3
"5472",82.866,1,3
"5473",82.886,3,3
"5474",82.891,3,3
"5475",82.911,3,3
"5476",82.916,3,3
"5477",82.936,3,3
"5478",82.941,3,3
"5479",82.961,3,3
"5480",82.966,3,3
"5481",82.986,3,3
"5482",82.991,3,3
"5483",83.011,3,3
"5484",83.016,3,3
"5485",83.036,3,3
"5486",83.041,3,3
"5487",83.061,3,3
"5488",83.066,3,3
"5489",83.086,3,3
"5490",83.091,3,3
"5491",83.111,3,3
"5492",83.116,3,3
"5493",83.136,3,3
"5494",83.141,3,3
"5495",83.161,3,3
"5496",83.166,3,3
"5497",83.186,1,1
"5498",83.191,1,1
"5499",83.211,1,3
"5500",83.216,1,3
"5501",83.236,1,3
"5502",83.241,1,3
"5503",83.261,1,3
"5504",83.266,1,3
"5505",83.286,1,3
"5506",83.291,1,3
"5507",83.311,3,3
"5508",83.316,3,3
"5509",83.336,1,2
"5510",83.341,3,3
"5511",83.361,1,3
"5512",83.366,1,3
"5513",83.386,3,3
"5514",83.391,3,3
"5515",83.411,1,3
"5516",83.416,1,3
"5517",83.436,3,2
"5518",83.441,4,4
"5519",83.46,4,2
"5520",83.466,4,2
"5521",83.485,4,4
"5522",83.491,4,4
"5523",83.51,4,4
"5524",83.516,4,4
"5525",83.535,3,3
"5526",83.541,3,3
"5527",83.56,1,3
"5528",83.566,1,3
"5529",83.585,3,3
"5530",83.591,3,3
"5531",83.61,3,3
"5532",83.616,3,3
"5533",83.635,1,3
"5534",83.641,1,1
"5535",83.646,1,1
"5536",83.66,1,1
"5537",83.664,1,1
"5538",83.671,3,3
"5539",83.689,3,3
"5540",83.696,3,3
"5541",83.714,3,3
"5542",83.721,3,3
"5543",83.739,3,2
"5544",83.746,3,2
"5545",83.764,2,2
"5546",83.771,1,3
"5547",83.789,1,3
"5548",83.796,1,3
"5549",83.814,3,3
"5550",83.821,3,3
"5551",83.839,3,3
"5552",83.846,3,3
"5553",83.864,3,3
"5554",83.871,3,3
"5555",83.889,3,3
"5556",83.896,3,3
"5557",83.914,3,3
"5558",83.921,3,3
"5559",83.939,3,3
"5560",83.946,3,3
"5561",83.964,3,3
"5562",83.971,3,3
"5563",83.989,3,3
"5564",83.996,3,3
"5565",84.014,3,3
"5566",84.021,3,3
"5567",84.039,3,3
"5568",84.046,3,3
"5569",84.064,3,3
"5570",84.071,1,3
"5571",84.089,4,4
"5572",84.096,4,4
"5573",84.114,4,4
"5574",84.121,4,4
"5575",84.139,5,5
"5576",84.146,5,5
"5577",84.164,4,2
"5578",84.171,4,2
"5579",84.189,4,2
"5580",84.196,4,2
"5581",84.214,3,3
"5582",84.221,3,3
"5583",84.239,3,2
"5584",84.246,3,2
"5585",84.264,3,3
"5586",84.271,3,3
"5587",84.289,3,3
"5588",84.296,3,3
"5589",84.314,3,3
"5590",84.321,3,3
"5591",84.339,3,3
"5592",84.346,3,3
"5593",84.364,3,3
"5594",84.371,1,3
"5595",84.389,3,2
"5596",84.396,3,2
"5597",84.414,4,2
"5598",84.421,4,2
"5599",84.439,4,2
"5600",84.446,4,2
"5601",84.464,4,2
"5602",84.471,4,2
"5603",84.489,4,2
"5604",84.496,4,2
"5605",84.514,4,4
"5606",84.521,4,4
"5607",84.539,4,2
"5608",84.546,4,2
"5609",84.564,4,2
"5610",84.571,4,2
"5611",84.589,2,4
"5612",84.596,2,4
"5613",84.614,4,2
"5614",84.621,4,2
"5615",84.639,4,2
"5616",84.646,4,2
"5617",84.664,4,2
"5618",84.671,4,2
"5619",84.689,4,2
"5620",84.696,4,2
"5621",84.714,4,2
"5622",84.721,4,2
"5623",84.739,4,2
"5624",84.746,4,2
"5625",84.764,3,3
"5626",84.771,3,3
"5627",84.789,3,3
"5628",84.796,3,3
"5629",84.814,3,3
"5630",84.821,3,3
"5631",84.839,4,2
"5632",84.846,4,2
"5633",84.864,3,3
"5634",84.871,4,2
"5635",84.889,4,2
"5636",84.896,4,2
"5637",84.914,4,2
"5638",84.921,4,2
"5639",84.939,4,2
"5640",84.946,4,2
"5641",84.964,4,2
"5642",84.971,4,2
"5643",84.989,4,2
"5644",84.996,4,2
"5645",85.014,2,4
"5646",85.021,4,2
"5647",85.039,4,2
"5648",85.046,4,2
"5649",85.064,4,2
"5650",85.071,4,2
"5651",85.075,4,2
"5652",85.089,4,2
"5653",85.092,4,2
"5654",85.1,3,2
"5655",85.117,3,2
"5656",85.125,3,3
"5657",85.142,1,2
"5658",85.15,3,3
"5659",85.167,3,3
"5660",85.175,3,3
"5661",85.192,3,3
"5662",85.2,4,2
"5663",85.217,4,2
"5664",85.225,4,2
"5665",85.242,4,2
"5666",85.25,4,2
"5667",85.267,4,2
"5668",85.275,4,2
"5669",85.292,4,2
"5670",85.3,3,2
"5671",85.317,4,2
"5672",85.325,4,2
"5673",85.342,4,2
"5674",85.35,4,2
"5675",85.367,4,2
"5676",85.375,4,2
"5677",85.392,4,2
"5678",85.4,4,2
"5679",85.417,4,2
"5680",85.425,4,4
"5681",85.442,4,2
"5682",85.45,4,2
"5683",85.467,4,2
"5684",85.475,4,2
"5685",85.492,4,2
"5686",85.5,4,4
"5687",85.517,4,4
"5688",85.525,4,2
"5689",85.542,5,4
"5690",85.55,5,4
"5691",85.567,4,2
"5692",85.575,4,2
"5693",85.592,4,2
"5694",85.6,4,2
"5695",85.617,4,2
"5696",85.625,5,4
"5697",85.642,4,4
"5698",85.65,4,4
"5699",85.667,4,4
"5700",85.675,4,4
"5701",85.692,4,4
"5702",85.7,4,4
"5703",85.717,4,4
"5704",85.725,2,4
"5705",85.742,4,2
"5706",85.75,4,2
"5707",85.767,4,2
"5708",85.775,4,2
"5709",85.792,4,2
"5710",85.8,4,2
"5711",85.817,4,2
"5712",85.825,4,4
"5713",85.842,4,2
"5714",85.85,4,2
"5715",85.867,4,2
"5716",85.875,4,2
"5717",85.892,4,2
"5718",85.9,4,2
"5719",85.917,4,2
"5720",85.925,4,2
"5721",85.942,4,2
"5722",85.95,4,2
"5723",85.967,4,2
"5724",85.975,4,2
"5725",85.992,4,2
"5726",86,4,2
"5727",86.017,4,2
"5728",86.025,4,2
"5729",86.042,4,2
"5730",86.05,4,2
"5731",86.067,2,4
"5732",86.075,2,4
"5733",86.092,5,4
"5734",86.1,4,2
"5735",86.117,4,2
"5736",86.125,4,2
"5737",86.142,4,4
"5738",86.15,4,4
"5739",86.167,4,4
"5740",86.175,4,4
"5741",86.192,5,4
"5742",86.2,4,4
"5743",86.217,4,4
"5744",86.225,4,4
"5745",86.242,5,4
"5746",86.25,5,4
"5747",86.267,4,4
"5748",86.275,4,4
"5749",86.292,4,4
"5750",86.3,4,4
"5751",86.317,4,4
"5752",86.325,4,4
"5753",86.342,4,4
"5754",86.35,4,4
"5755",86.367,4,4
"5756",86.375,4,2
"5757",86.392,4,2
"5758",86.4,4,2
"5759",86.417,4,2
"5760",86.425,4,4
"5761",86.442,4,4
"5762",86.45,4,4
"5763",86.467,4,2
"5764",86.475,4,2
"5765",86.5,4,2
"5766",86.522,5,4
"5767",86.525,5,4
"5768",86.53,5,4
"5769",86.547,4,2
"5770",86.555,4,2
"5771",86.572,4,2
"5772",86.58,4,2
"5773",86.597,4,2
"5774",86.605,4,2
"5775",86.622,4,2
"5776",86.63,4,2
"5777",86.647,4,2
"5778",86.655,4,2
"5779",86.672,4,2
"5780",86.68,4,2
"5781",86.697,4,2
"5782",86.705,4,4
"5783",86.722,4,2
"5784",86.73,4,2
"5785",86.747,4,4
"5786",86.755,4,4
"5787",86.772,2,1
"5788",86.78,2,2
"5789",86.797,2,2
"5790",86.805,4,2
"5791",86.822,4,2
"5792",86.83,4,2
"5793",86.847,4,4
"5794",86.855,4,4
"5795",86.872,4,4
"5796",86.88,4,4
"5797",86.897,4,4
"5798",86.905,4,4
"5799",86.922,4,4
"5800",86.93,4,4
"5801",86.947,4,4
"5802",86.955,4,4
"5803",86.972,4,4
"5804",86.98,2,4
"5805",86.997,2,4
"5806",87.005,4,4
"5807",87.022,4,4
"5808",87.03,4,4
"5809",87.047,4,2
"5810",87.055,4,2
"5811",87.072,4,2
"5812",87.08,4,2
"5813",87.097,4,2
"5814",87.105,4,2
"5815",87.122,4,4
"5816",87.13,4,4
"5817",87.147,4,4
"5818",87.155,4,2
"5819",87.172,4,2
"5820",87.18,4,4
"5821",87.197,4,4
"5822",87.205,4,4
"5823",87.222,4,4
"5824",87.23,4,4
"5825",87.247,4,4
"5826",87.255,4,4
"5827",87.272,5,2
"5828",87.28,4,4
"5829",87.297,4,4
"5830",87.305,4,4
"5831",87.322,4,2
"5832",87.33,4,2
"5833",87.347,3,2
"5834",87.355,3,2
"5835",87.372,3,2
"5836",87.38,4,2
"5837",87.397,4,2
"5838",87.405,5,4
"5839",87.422,4,2
"5840",87.43,4,2
"5841",87.447,4,4
"5842",87.455,4,4
"5843",87.472,4,4
"5844",87.48,4,4
"5845",87.497,4,4
"5846",87.505,4,2
"5847",87.522,4,2
"5848",87.53,4,2
"5849",87.547,4,4
"5850",87.555,4,4
"5851",87.572,4,4
"5852",87.58,4,4
"5853",87.597,4,4
"5854",87.605,4,4
"5855",87.622,4,4
"5856",87.63,4,4
"5857",87.647,4,4
"5858",87.655,4,4
"5859",87.672,5,4
"5860",87.68,4,4
"5861",87.697,4,4
"5862",87.705,5,4
"5863",87.722,4,4
"5864",87.73,4,4
"5865",87.747,4,4
"5866",87.755,4,4
"5867",87.772,4,4
"5868",87.78,5,4
"5869",87.797,5,4
"5870",87.805,4,2
"5871",87.822,4,4
"5872",87.83,4,4
"5873",87.847,4,4
"5874",87.855,4,4
"5875",87.872,4,4
"5876",87.88,4,4
"5877",87.897,4,4
"5878",87.905,4,2
"5879",87.922,4,4
"5880",87.93,4,4
"5881",87.947,5,4
"5882",87.955,5,4
"5883",87.972,2,2
"5884",87.98,4,4
"5885",87.993,4,4
"5886",87.997,4,4
"5887",88.018,4,4
"5888",88.022,4,4
"5889",88.043,2,4
"5890",88.047,2,4
"5891",88.068,4,4
"5892",88.072,4,4
"5893",88.093,4,4
"5894",88.097,4,4
"5895",88.118,4,4
"5896",88.122,4,4
"5897",88.143,4,4
"5898",88.147,4,4
"5899",88.168,4,4
"5900",88.172,4,4
"5901",88.193,4,4
"5902",88.197,4,4
"5903",88.218,4,2
"5904",88.222,4,2
"5905",88.243,4,4
"5906",88.247,4,4
"5907",88.268,4,4
"5908",88.272,4,4
"5909",88.293,4,2
"5910",88.297,4,2
"5911",88.318,4,4
"5912",88.322,4,4
"5913",88.343,4,2
"5914",88.347,4,2
"5915",88.368,4,2
"5916",88.372,2,4
"5917",88.393,4,4
"5918",88.397,4,4
"5919",88.418,4,4
"5920",88.422,4,4
"5921",88.443,4,4
"5922",88.447,4,4
"5923",88.468,4,4
"5924",88.472,4,4
"5925",88.493,4,4
"5926",88.497,4,4
"5927",88.518,2,4
"5928",88.522,2,4
"5929",88.543,4,2
"5930",88.547,4,2
"5931",88.568,4,4
"5932",88.572,4,4
"5933",88.593,4,4
"5934",88.597,4,4
"5935",88.618,4,4
"5936",88.622,4,4
"5937",88.643,2,4
"5938",88.647,2,4
"5939",88.668,4,2
"5940",88.672,2,2
"5941",88.693,2,2
"5942",88.697,2,2
"5943",88.718,2,2
"5944",88.722,2,2
"5945",88.743,1,3
"5946",88.747,1,3
"5947",88.768,3,3
"5948",88.772,3,3
"5949",88.793,4,4
"5950",88.797,4,4
"5951",88.818,3,3
"5952",88.822,3,3
"5953",88.843,1,3
"5954",88.847,1,3
"5955",88.868,4,2
"5956",88.872,4,2
"5957",88.893,4,2
"5958",88.897,4,2
"5959",88.918,4,2
"5960",88.922,4,2
"5961",88.943,5,4
"5962",88.947,5,4
"5963",88.968,4,4
"5964",88.972,4,2
"5965",88.993,5,4
"5966",88.997,5,4
"5967",89.018,4,4
"5968",89.022,4,4
"5969",89.043,4,4
"5970",89.047,4,4
"5971",89.068,2,4
"5972",89.072,2,4
"5973",89.093,4,4
"5974",89.097,4,4
"5975",89.118,4,4
"5976",89.122,4,4
"5977",89.143,4,4
"5978",89.147,4,4
"5979",89.168,4,2
"5980",89.172,4,4
"5981",89.193,5,4
"5982",89.197,5,4
"5983",89.218,4,4
"5984",89.222,4,4
"5985",89.243,5,1
"5986",89.247,5,1
"5987",89.268,4,2
"5988",89.272,4,2
"5989",89.293,4,2
"5990",89.297,4,2
"5991",89.318,4,4
"5992",89.322,4,4
"5993",89.339,4,2
"5994",89.339,4,2
"5995",89.364,4,4
"5996",89.389,4,4
"5997",89.389,4,4
"5998",89.414,4,4
"5999",89.439,2,4
"6000",89.439,2,4
"6001",89.464,4,4
"6002",89.489,4,4
"6003",89.489,4,4
"6004",89.514,2,4
"6005",89.539,4,2
"6006",89.539,4,2
"6007",89.564,2,2
"6008",89.589,4,4
"6009",89.589,4,4
"6010",89.614,2,2
"6011",89.639,4,2
"6012",89.639,4,2
"6013",89.664,4,4
"6014",89.689,4,4
"6015",89.689,4,4
"6016",89.714,2,2
"6017",89.739,2,2
"6018",89.739,2,2
"6019",89.764,2,1
"6020",89.789,4,2
"6021",89.789,4,2
"6022",89.814,2,2
"6023",89.839,2,2
"6024",89.839,2,2
"6025",89.864,2,2
"6026",89.889,4,2
"6027",89.889,4,2
"6028",89.914,4,2
"6029",89.939,2,2
"6030",89.939,2,2
"6031",89.964,4,2
"6032",89.989,2,2
"6033",89.989,2,2
"6034",90.014,2,2
"6035",90.039,2,2
"6036",90.039,2,2
"6037",90.064,2,2
"6038",90.089,1,2
"6039",90.089,1,2
"6040",90.114,2,2
"6041",90.139,4,4
"6042",90.139,4,4
"6043",90.164,4,2
"6044",90.189,4,2
"6045",90.189,4,2
"6046",90.214,4,4
"6047",90.22,4,4
"6048",90.224,4,4
"6049",90.245,2,2
"6050",90.27,4,4
"6051",90.274,4,4
"6052",90.295,4,4
"6053",90.32,4,2
"6054",90.324,4,2
"6055",90.345,4,4
"6056",90.37,4,2
"6057",90.374,4,4
"6058",90.395,4,2
"6059",90.42,4,4
"6060",90.424,4,4
"6061",90.445,4,4
"6062",90.47,4,4
"6063",90.474,4,2
"6064",90.495,4,4
"6065",90.52,4,4
"6066",90.524,4,4
"6067",90.545,4,2
"6068",90.57,4,2
"6069",90.574,4,2
"6070",90.595,4,2
"6071",90.62,5,4
"6072",90.624,5,4
"6073",90.645,2,4
"6074",90.67,4,4
"6075",90.674,4,2
"6076",90.695,4,4
"6077",90.72,4,2
"6078",90.724,4,2
"6079",90.745,4,4
"6080",90.77,4,4
"6081",90.774,4,4
"6082",90.795,4,2
"6083",90.82,4,4
"6084",90.824,4,4
"6085",90.845,4,4
"6086",90.87,4,2
"6087",90.874,4,4
"6088",90.895,4,4
"6089",90.92,4,4
"6090",90.924,4,4
"6091",90.945,4,4
"6092",90.97,4,4
"6093",90.974,4,2
"6094",90.995,4,2
"6095",91.02,4,2
"6096",91.024,4,2
"6097",91.045,4,4
"6098",91.07,4,4
"6099",91.074,2,4
"6100",91.095,4,2
"6101",91.12,4,4
"6102",91.124,4,4
"6103",91.145,4,2
"6104",91.17,4,4
"6105",91.174,5,4
"6106",91.195,4,4
"6107",91.22,4,4
"6108",91.224,4,4
"6109",91.245,4,4
"6110",91.27,4,4
"6111",91.274,4,4
"6112",91.295,4,4
"6113",91.32,4,4
"6114",91.324,4,4
"6115",91.345,4,4
"6116",91.37,4,4
"6117",91.374,5,4
"6118",91.395,4,4
"6119",91.42,4,4
"6120",91.424,4,4
"6121",91.445,4,2
"6122",91.47,3,3
"6123",91.474,4,2
"6124",91.495,4,4
"6125",91.52,5,4
"6126",91.524,5,4
"6127",91.545,4,2
"6128",91.57,4,4
"6129",91.574,4,4
"6130",91.595,4,4
"6131",91.62,4,4
"6132",91.624,4,4
"6133",91.645,4,4
"6134",91.681,4,2
"6135",91.686,4,2
"6136",91.711,5,2
"6137",91.731,4,2
"6138",91.736,4,2
"6139",91.761,4,2
"6140",91.781,4,2
"6141",91.786,4,2
"6142",91.811,4,2
"6143",91.831,4,2
"6144",91.836,2,4
"6145",91.861,4,2
"6146",91.881,5,4
"6147",91.886,5,4
"6148",91.911,4,2
"6149",91.931,4,2
"6150",91.936,4,4
"6151",91.961,4,4
"6152",91.981,4,4
"6153",91.986,4,4
"6154",92.011,4,4
"6155",92.031,4,2
"6156",92.036,4,2
"6157",92.061,4,2
"6158",92.081,4,2
"6159",92.086,4,2
"6160",92.111,4,2
"6161",92.131,4,4
"6162",92.136,4,2
"6163",92.161,2,4
"6164",92.181,4,4
"6165",92.186,4,4
"6166",92.211,4,4
"6167",92.231,5,5
"6168",92.236,4,4
"6169",92.261,4,2
"6170",92.281,4,2
"6171",92.286,4,2
"6172",92.311,4,2
"6173",92.331,4,4
"6174",92.336,2,2
"6175",92.361,4,2
"6176",92.381,2,2
"6177",92.386,2,2
"6178",92.411,2,1
"6179",92.431,2,1
"6180",92.436,2,1
"6181",92.461,1,3
"6182",92.481,1,3
"6183",92.486,1,3
"6184",92.511,1,3
"6185",92.531,1,3
"6186",92.536,1,3
"6187",92.561,1,3
"6188",92.581,1,3
"6189",92.586,1,3
"6190",92.611,1,3
"6191",92.631,1,3
"6192",92.636,1,3
"6193",92.661,1,3
"6194",92.681,1,3
"6195",92.686,1,3
"6196",92.711,1,3
"6197",92.731,3,3
"6198",92.736,3,3
"6199",92.761,1,3
"6200",92.781,1,3
"6201",92.786,1,3
"6202",92.811,1,1
"6203",92.821,1,1
"6204",92.823,1,1
"6205",92.848,2,1
"6206",92.871,1,3
"6207",92.873,1,3
"6208",92.898,1,1
"6209",92.921,1,1
"6210",92.923,1,1
"6211",92.948,1,3
"6212",92.972,3,3
"6213",92.989,3,3
"6214",92.997,3,3
"6215",93.014,3,3
"6216",93.022,3,3
"6217",93.039,3,3
"6218",93.047,3,3
"6219",93.064,3,3
"6220",93.072,4,3
"6221",93.089,4,3
"6222",93.097,3,3
"6223",93.114,3,3
"6224",93.122,3,3
"6225",93.139,3,3
"6226",93.147,3,3
"6227",93.164,3,3
"6228",93.172,3,3
"6229",93.189,3,3
"6230",93.197,3,3
"6231",93.214,3,3
"6232",93.222,3,3
"6233",93.238,3,3
"6234",93.247,3,3
"6235",93.263,3,3
"6236",93.272,3,3
"6237",93.288,3,3
"6238",93.297,3,3
"6239",93.313,3,3
"6240",93.322,3,3
"6241",93.338,3,3
"6242",93.347,3,3
"6243",93.363,3,3
"6244",93.372,3,3
"6245",93.388,3,3
"6246",93.397,3,3
"6247",93.413,1,3
"6248",93.422,1,3
"6249",93.438,1,3
"6250",93.447,1,3
"6251",93.459,3,3
"6252",93.47,3,3
"6253",93.484,3,3
"6254",93.495,3,3
"6255",93.509,3,3
"6256",93.52,3,3
"6257",93.534,3,3
"6258",93.545,3,3
"6259",93.559,3,3
"6260",93.57,3,3
"6261",93.584,3,3
"6262",93.595,3,3
"6263",93.609,3,3
"6264",93.62,3,3
"6265",93.634,3,3
"6266",93.645,3,3
"6267",93.659,3,3
"6268",93.67,3,3
"6269",93.684,3,3
"6270",93.695,3,3
"6271",93.709,3,3
"6272",93.72,3,3
"6273",93.734,3,3
"6274",93.745,3,3
"6275",93.759,3,3
"6276",93.77,3,3
"6277",93.784,1,3
"6278",93.795,1,3
"6279",93.809,3,3
"6280",93.82,3,3
"6281",93.834,1,3
"6282",93.845,1,3
"6283",93.859,1,3
"6284",93.87,1,3
"6285",93.884,1,3
"6286",93.895,1,3
"6287",93.909,1,3
"6288",93.92,1,3
"6289",93.934,1,1
"6290",93.945,1,3
"6291",93.959,1,3
"6292",93.97,1,3
"6293",93.984,1,3
"6294",93.995,1,3
"6295",94.009,1,3
"6296",94.02,1,3
"6297",94.034,1,3
"6298",94.045,1,3
"6299",94.059,1,3
"6300",94.07,1,3
"6301",94.084,1,3
"6302",94.095,1,3
"6303",94.109,1,3
"6304",94.12,1,3
"6305",94.134,1,3
"6306",94.145,1,3
"6307",94.159,1,3
"6308",94.17,1,3
"6309",94.184,1,3
"6310",94.195,1,3
"6311",94.209,1,3
"6312",94.22,1,3
"6313",94.234,1,3
"6314",94.245,1,1
"6315",94.259,1,1
"6316",94.27,1,3
"6317",94.284,1,3
"6318",94.295,1,3
"6319",94.309,1,3
"6320",94.32,1,3
"6321",94.334,1,3
"6322",94.345,1,3
"6323",94.359,1,3
"6324",94.37,1,3
"6325",94.384,1,3
"6326",94.395,3,3
"6327",94.409,3,3
"6328",94.42,3,3
"6329",94.434,3,3
"6330",94.445,1,3
"6331",94.459,1,3
"6332",94.47,3,3
"6333",94.484,3,3
"6334",94.495,3,3
"6335",94.509,3,3
"6336",94.52,3,3
"6337",94.534,3,3
"6338",94.545,3,3
"6339",94.559,3,3
"6340",94.57,3,3
"6341",94.584,3,3
"6342",94.595,3,3
"6343",94.609,3,3
"6344",94.62,3,3
"6345",94.634,3,3
"6346",94.645,3,3
"6347",94.659,3,3
"6348",94.67,3,3
"6349",94.684,3,3
"6350",94.695,3,3
"6351",94.709,3,3
"6352",94.72,3,3
"6353",94.734,3,3
"6354",94.745,3,3
"6355",94.759,3,3
"6356",94.77,3,3
"6357",94.784,3,3
"6358",94.795,3,3
"6359",94.809,3,3
